ISCO 08	CP2021	unique ID	ID	identity term	toxicity	number	word's gender	gender specification	second category	further specification	glossary	language	notes
112	1.2.1.6.1	652_12-sp-n-*-it	652_12	l* imprendit* e amministrat* di grandi aziende nel settore dei trasporti e magazzinaggio	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.1	652_12-p-m-b-it	652_12	gli imprenditori e amministratori di grandi aziende nel settore dei trasporti e magazzinaggio	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.1	652_12-p-f-b-it	652_12	le imprenditrici e amministratrici di grandi aziende nel settore dei trasporti e magazzinaggio	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-sp-n-*-it	652_13	l'imprendit* e amministrat* di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-s-m-b-it	652_13	l'imprenditore e amministratore di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-s-f-b-it	652_13	l'imprenditrice e amministratrice di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-sp-n-*-it	652_13	l* imprendit* e amministrat* di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-p-m-b-it	652_13	gli imprenditori e amministratori di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.2	652_13-p-f-b-it	652_13	le imprenditrici e amministratrici di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-sp-n-*-it	652_14	l'imprendit* e amministrat* di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-s-m-b-it	652_14	l'imprenditore e amministratore di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-s-f-b-it	652_14	l'imprenditrice e amministratrice di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-sp-n-*-it	652_14	l* imprendit* e amministrat* di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-p-m-b-it	652_14	gli imprenditori e amministratori di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.6.3	652_14-p-f-b-it	652_14	le imprenditrici e amministratrici di grandi aziende nei servizi informatici e di telecomunicazione	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-sp-n-*-it	652_15	l'imprendit* e amministrat* di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-s-m-b-it	652_15	l'imprenditore e amministratore di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-s-f-b-it	652_15	l'imprenditrice e amministratrice di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-sp-n-*-it	652_15	l* imprendit* e amministrat* di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-p-m-b-it	652_15	gli imprenditori e amministratori di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.7.0	652_15-p-f-b-it	652_15	le imprenditrici e amministratrici di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-sp-n-*-it	652_16	l* imprendit* e amministrat* di grandi aziende nei servizi alle imprese e alle persone	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-s-m-b-it	652_16	l'imprenditore e amministratore di grandi aziende nei servizi alle imprese e alle persone	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-s-f-b-it	652_16	l'imprenditrice e amministratrice di grandi aziende nei servizi alle imprese e alle persone	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-sp-n-*-it	652_16	l* imprendit* e amministrat* di grandi aziende nei servizi alle imprese e alle persone	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-p-m-b-it	652_16	gli imprenditori e amministratori di grandi aziende nei servizi alle imprese e alle persone	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.2.1.8.0	652_16-p-f-b-it	652_16	le imprenditrici e amministratrici di grandi aziende nei servizi alle imprese e alle persone	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-s-n-*-it	652_17	l* segretari* comunale e provinciale	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-s-m-b-it	652_17	il segretario comunale e provinciale	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-s-f-b-it	652_17	la segretaria comunale e provinciale	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-p-n-*-it	652_17	l* segretari* comunali e provinciali	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-p-m-b-it	652_17	i segretari comunali e provinciali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
112	1.1.2.4.6	652_17-p-f-b-it	652_17	le segretarie comunali e provinciali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-s-n-*-it	653_1	l* dirett* e dirigente della finanza e amministrazione	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-s-m-b-it	653_1	il direttore e dirigente della finanza e amministrazione	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-s-f-b-it	653_1	la direttrice e dirigente della finanza e amministrazione	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-p-n-*-it	653_1	l* dirett* e dirigenti della finanza e amministrazione	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-p-m-b-it	653_1	i direttori e dirigenti della finanza e amministrazione	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.1.0	653_1-p-f-b-it	653_1	le direttrici e dirigenti della finanza e amministrazione	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-s-n-*-it	653_2	l* dirett* e dirigenti dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-s-m-b-it	653_2	il direttore e dirigente dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-s-f-b-it	653_2	la direttrice e dirigente dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-p-n-*-it	653_2	l* dirett* e dirigenti dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-p-m-b-it	653_2	i direttori e dirigenti dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.2.0	653_2-p-f-b-it	653_2	le direttrici e dirigenti dell'organizzazione, gestione delle risorse umane e delle relazioni industriali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-s-n-*-it	653_3	l* dirett* e dirigente della pianificazione e delle policy	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-s-m-b-it	653_3	il direttore e dirigente della pianificazione e delle policy	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-s-f-b-it	653_3	le direttrice e dirigente della pianificazione e delle policy	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-p-n-*-it	653_3	l* dirett* e dirigenti della pianificazione e delle policy	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-p-m-b-it	653_3	i direttori e dirigenti della pianificazione e delle policy	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
121	1.2.3.8.0	653_3-p-f-b-it	653_3	le direttrici e dirigenti della pianificazione e delle policy	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-s-n-*-it	654_1	l* dirett* e dirigente delle vendite e commercializzazione	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-s-m-b-it	654_1	il direttore e dirigente delle vendite e commercializzazione	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-s-f-b-it	654_1	la direttrice e dirigente delle vendite e commercializzazione	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-p-n-*-it	654_1	l* dirett* e dirigenti delle vendite e commercializzazione	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-p-m-b-it	654_1	i direttori e dirigenti delle vendite e commercializzazione	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.3.0	654_1-p-f-b-it	654_1	le direttrici e dirigenti delle vendite e commercializzazione	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.4.0	654_2-s-n-*-it	654_2	l* dirett* e dirigente della comunicazione, pubblicità e pubbliche relazioni	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.4.0	654_2-s-m-b-it	654_2	il direttore e dirigente della comunicazione, pubblicità e pubbliche relazioni	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
122	1.2.3.4.0	654_2-s-f-b-it	654_2	la direttrice e dirigente della comunicazione, pubblicità e pubbliche relazioni	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
